timestamp1,timestamp2,timestamp3,
1267036,1318119,1368785,
1267077,1318077,1368785,
1267369,1318369,1369285,
1267452,1318285,1369118,
1266952,1317827,1368535,
1266911,1317869,1368702,
1266952,1317785,1369118,
1267494,1318327,1369202,
1266994,1317744,1368494,
1268952,1319785,1370576,
1267369,1318327,1369202,
1267203,1318036,1369036,
1267285,1326868,1378618,
1276827,1327744,1378660,
1267161,1318077,1368910,
1267036,1318035,1369035,
1267703,1318786,1369827,
1267577,1318702,1369618,
1267578,1318536,1369494,
1267202,1318368,1369493,
1267786,1318619,1369410,
1267035,1317910,1368868,
1267577,1318327,1369285,
1266828,1317869,1368744,
1267286,1318202,1369077,
1267160,1318243,1369285,
1267869,1318619,1369327,
1266994,1317785,1368660,
1266869,1317911,1368785,
1267244,1318160,1369077,
1267077,1317993,1368868,
1267202,1317994,1369327,
1268994,1320119,1371035,
1267494,1318286,1369119,
1267244,1318161,1369160,
1267744,1318869,1370327,
1269036,1320035,1370994,
1268244,1319243,1370202,
1269077,1320202,1371118,
1270535,1321743,1373160,
1269410,1320369,1371368,
1268536,1319619,1370660,
1268494,1319452,1370327,
1268160,1319118,1369910,
1268077,1318994,1369785,
1269078,1320119,1371202,
1269869,1321578,1372827,
1270327,1321327,1372035,
1268077,1318785,1369660,
1268244,1319368,1370326,
1268577,1320160,1370993,
1268828,1319494,1370202,
1269161,1320161,1370994,
1268202,1319994,1370910,
1269119,1320160,1370994,
1268327,1319369,1370118,
1268036,1318994,1370410,
1268577,1319286,1370202,
1267952,1318827,1370952,
1269369,1320327,1371077,
1268411,1319869,1370702,
1268786,1319744,1370535,
1268327,1319202,1370077,
1268285,1319285,1370285,
1268452,1319452,1370452,
1269577,1320827,1371702,
1268702,1319577,1370368,
1268286,1319827,1370660,
1269327,1320286,1371035,
1269161,1320453,1371244,
1269494,1320660,1371619,
1268286,1319160,1370077,
1268619,1319535,1370452,
1268952,1319785,1370451,
1268702,1320036,1370910,
1268994,1320369,1371077,
1268161,1319119,1369827,
1268286,1319327,1370160,
1268744,1319952,1370826,
1268577,1319369,1370118,
1267661,1318411,1369327,
1269078,1320327,1383702,
1283078,1334161,1385035,
1269078,1320119,1371119,
1268703,1319577,1370410,
1267744,1318661,1369327,
1267661,1318494,1369244,
1267660,1318577,1369410,
1268786,1319494,1370202,
1268494,1319285,1370118,
1267661,1318535,1369243,
1269661,1320578,1371286,
1268203,1319077,1369619,
1267535,1318368,1369035,
1268077,1318952,1371201,
1270203,1321119,1371869,
1267952,1318786,1369494,
1268077,1318952,1369785,
1268036,1318869,1369411,
1268077,1318994,1369827,
1268078,1319702,1370494,
1270035,1320868,1372160,
1268494,1319161,1369911,
1267535,1318285,1369035,
1267411,1318452,1369369,
1268869,1319911,1370827,
1269077,1320035,1371076,
1268494,1319536,1370285,
1269410,1320244,1371452,
1268661,1319619,1370452,
1268202,1319118,1369868,
1267744,1318452,1369244,
1267577,1318535,1370118,
1268744,1319452,1370285,
1269161,1320369,1370994,
1268077,1319035,1370410,
1268536,1319410,1370244,
1267952,1318744,1369493,
1267911,1318785,1369535,
1268536,1319536,1371077,
