Irms1,Irms2,Irms3,
0.225937,0.225418,0.224977,
0.223805,0.223557,0.224034,
0.232726,0.231579,0.231395,
0.224667,0.223729,0.223158,
0.226634,0.226477,0.225666,
0.227013,0.226645,0.228376,
0.229179,0.229297,0.228570,
0.224278,0.224861,0.225070,
0.224335,0.222814,0.224882,
0.233203,0.232598,0.231703,
0.224136,0.224400,0.223625,
0.225661,0.224767,0.225210,
0.230177,0.230589,0.230285,
0.224864,0.225126,0.225126,
0.225881,0.225593,0.225086,
0.227260,0.226356,0.226701,
0.228195,0.228654,0.228089,
0.226605,0.226022,0.226801,
0.224652,0.224790,0.224710,
0.231276,0.230818,0.231933,
0.224308,0.224312,0.223911,
0.222711,0.224037,0.224050,
0.232489,0.232275,0.232320,
0.223631,0.224164,0.224585,
0.224852,0.225753,0.225923,
0.231058,0.230403,0.230773,
0.224779,0.224209,0.225513,
0.225288,0.225579,0.225978,
0.225854,0.225231,0.226322,
0.230152,0.228770,0.229484,
0.226088,0.225108,0.224826,
0.225525,0.224482,0.225283,
0.232016,0.231721,0.232366,
0.223902,0.224887,0.225372,
0.226192,0.226338,0.225078,
0.224543,0.224402,0.225493,
0.231829,0.232061,0.230527,
0.224113,0.224437,0.224192,
0.224037,0.224512,0.224409,
0.232082,0.233559,0.233354,
0.223995,0.223822,0.222781,
0.224702,0.224476,0.225678,
0.229101,0.228905,0.229292,
0.225890,0.225954,0.227060,
0.227268,0.225884,0.227221,
0.227391,0.226594,0.226953,
0.229735,0.229322,0.230483,
0.224201,0.225637,0.224042,
0.223648,0.223599,0.222753,
0.230749,0.231362,0.232513,
0.223814,0.223382,0.224269,
0.225410,0.225340,0.225282,
0.230097,0.229556,0.230772,
0.225174,0.225584,0.225598,
0.226284,0.225836,0.224999,
0.224689,0.225467,0.225315,
0.231903,0.230928,0.230376,
0.225745,0.224757,0.224511,
0.223508,0.223817,0.224295,
0.233007,0.232857,0.232859,
0.223898,0.223213,0.223587,
0.224562,0.224676,0.225308,
0.229282,0.230171,0.229748,
0.226376,0.225177,0.225762,
0.225716,0.226558,0.225475,
0.227095,0.225215,0.226495,
0.231302,0.231999,0.231040,
0.223326,0.223867,0.224741,
0.223572,0.223427,0.223658,
0.228853,0.229283,0.229038,
0.226690,0.226912,0.226382,
0.225156,0.225815,0.226284,
0.224355,0.224360,0.224526,
0.232764,0.232348,0.233171,
0.223619,0.224185,0.223668,
0.226023,0.225405,0.225029,
0.227877,0.227043,0.227404,
0.228625,0.227531,0.227105,
0.224076,0.225324,0.225260,
0.224027,0.224101,0.224248,
0.231731,0.231567,0.233441,
0.224783,0.226173,0.223855,
0.225432,0.225664,0.224954,
0.225424,0.225504,0.225337,
0.230277,0.230692,0.230484,
0.223296,0.223524,0.224720,
0.225794,0.224471,0.224661,
0.229449,0.229606,0.230119,
0.227085,0.226614,0.227187,
0.225390,0.225362,0.225070,
0.223992,0.223762,0.223353,
0.231493,0.231879,0.231828,
0.224890,0.225199,0.225127,
0.226763,0.227512,0.226138,
0.227283,0.227294,0.227168,
0.229253,0.228344,0.227859,
0.225831,0.225208,0.225654,
0.223756,0.223259,0.223185,
0.231697,0.232400,0.231976,
0.224943,0.223685,0.223655,
0.226269,0.225889,0.226610,
0.227816,0.228303,0.229873,
0.226805,0.227218,0.226484,
0.225910,0.225614,0.226167,
0.224661,0.223798,0.223197,
0.232837,0.232214,0.231642,
0.224445,0.224406,0.225217,
0.224559,0.225026,0.224266,
0.231819,0.231574,0.231150,
0.224558,0.224967,0.225033,
0.225748,0.225493,0.225595,
0.224440,0.224622,0.224485,
0.231529,0.231264,0.231463,
0.224127,0.224293,0.224535,
0.225436,0.225846,0.225042,
0.229095,0.229179,0.229603,
0.227500,0.227474,0.227018,
0.224991,0.225177,0.224289,
0.223120,0.223246,0.223548,
0.231819,0.231328,0.231455,
0.225671,0.224019,0.223897,
0.226089,0.226118,0.225948,
0.226121,0.225319,0.226476,
0.229622,0.229355,0.230002,
0.224812,0.224913,0.224787,
0.223625,0.222531,0.223778,
0.232759,0.231844,0.232405,
0.224035,0.225068,0.223454,
0.226013,0.225972,0.226486,
0.227073,0.227641,0.227676,
0.228469,0.228834,0.229793,
0.223652,0.224503,0.224736,
0.224505,0.224109,0.225294,
0.233958,0.232654,0.233627,
0.223522,0.225251,0.225638,
0.224653,0.225211,0.224581,
0.228295,0.229863,0.229884,
0.226862,0.226533,0.226125,
0.225267,0.226616,0.226203,
0.224965,0.224880,0.226489,
0.231505,0.230655,0.232133,
0.224142,0.224896,0.225408,
0.223637,0.223216,0.224181,
0.232401,0.231358,0.232455,
0.223972,0.224227,0.223363,
0.225715,0.227460,0.226138,
0.227393,0.227596,0.227967,
0.228223,0.228997,0.228722,
0.225814,0.223924,0.225825,
0.223493,0.223508,0.224736,
0.232714,0.231364,0.232354,
0.223583,0.223680,0.223471,
0.224841,0.223670,0.224194,
0.229851,0.229456,0.229471,
0.227981,0.227264,0.227071,
0.226462,0.225606,0.227291,
0.223392,0.224434,0.223823,
0.230835,0.231592,0.231714,
0.224265,0.223040,0.223513,
0.223306,0.224105,0.223747,
0.229802,0.231776,0.230462,
0.226317,0.225500,0.226095,
0.225996,0.227485,0.225033,
0.225888,0.226585,0.226777,
0.229401,0.228953,0.229660,
0.223838,0.224279,0.223552,
0.224184,0.224909,0.224356,
0.232232,0.231455,0.232737,
0.223401,0.224134,0.223559,
0.225943,0.225721,0.226381,
0.227386,0.228552,0.227474,
0.228613,0.228270,0.227889,
0.223782,0.225313,0.224272,
0.224194,0.224416,0.224978,
0.232165,0.232622,0.232171,
0.225975,0.224522,0.223941,
0.225415,0.226705,0.225320,
0.225486,0.226105,0.225705,
0.230050,0.231556,0.230109,
0.224031,0.223329,0.223881,
0.224465,0.223427,0.223156,
0.232311,0.232962,0.232837,
0.224859,0.225120,0.224924,
0.226189,0.224817,0.224810,
0.226930,0.227079,0.228512,
0.228029,0.228853,0.228445,
0.226050,0.224730,0.224647,
0.225559,0.222872,0.224225,
0.234193,0.231323,0.233129,
0.223323,0.223988,0.224416,
0.224865,0.223925,0.224666,
0.230572,0.230012,0.230204,
0.225099,0.225287,0.224676,
0.225902,0.225093,0.226915,
0.224795,0.226373,0.226467,
0.230834,0.231534,0.230882,
0.224494,0.224936,0.224920,
0.222475,0.224066,0.223133,
0.232548,0.233189,0.232294,
0.223197,0.223100,0.222694,
0.225086,0.225491,0.224754,
0.228982,0.228522,0.229135,
0.228960,0.228476,0.228088,
0.226035,0.225917,0.225138,
0.223541,0.224062,0.223509,
0.231105,0.232605,0.232250,
0.224253,0.223744,0.223239,
0.225645,0.225775,0.226010,
0.228850,0.228736,0.228857,
0.228844,0.228872,0.228504,
0.225665,0.225108,0.224457,
0.223702,0.223438,0.222946,
0.232862,0.232002,0.232279,
0.223715,0.223233,0.224026,
0.226673,0.226425,0.224980,
0.228362,0.228341,0.228239,
0.229225,0.229122,0.228139,
0.224921,0.224022,0.223897,
0.223664,0.223925,0.223973,
0.232972,0.232390,0.231575,
0.223598,0.224223,0.223896,
0.226119,0.225648,0.225618,
0.228497,0.229242,0.229239,
0.228845,0.228224,0.227635,
0.224954,0.225604,0.224840,
0.223199,0.222825,0.223110,
0.231361,0.231528,0.231768,
0.224528,0.224602,0.224360,
0.226349,0.226146,0.225166,
0.226808,0.227782,0.227030,
0.228948,0.228218,0.228433,
0.223023,0.223943,0.224247,
0.222662,0.222820,0.223243,
0.231726,0.232982,0.232266,
0.223738,0.223440,0.223667,
0.226007,0.225675,0.226353,
0.228386,0.228173,0.228537,
0.228219,0.227760,0.226768,
0.224985,0.225164,0.225511,
0.223927,0.224178,0.224664,
0.230443,0.230415,0.231026,
0.224589,0.224963,0.224298,
0.225300,0.224136,0.224836,
0.231527,0.231071,0.232870,
0.225786,0.225098,0.224795,
0.226095,0.226596,0.226017,
0.225582,0.226333,0.226244,
0.231985,0.231170,0.231273,
0.224405,0.224613,0.223974,
0.226073,0.225206,0.225745,
0.229938,0.230617,0.229414,
0.227618,0.227548,0.226862,
0.225854,0.225376,0.226284,
0.224265,0.223124,0.224715,
0.232532,0.232848,0.231519,
0.224465,0.224411,0.225046,
0.226578,0.225902,0.225459,
0.228690,0.229014,0.228440,
0.227391,0.227128,0.227708,
0.225666,0.224559,0.224046,
0.223589,0.224037,0.223717,
0.233078,0.232401,0.232971,
0.224120,0.224293,0.224574,
0.226249,0.225056,0.225600,
0.227088,0.227922,0.226794,
0.229255,0.228367,0.227983,
0.224903,0.224013,0.224872,
0.224838,0.224366,0.224531,
0.233302,0.232991,0.232297,
0.225163,0.224707,0.223809,
0.225183,0.225469,0.225314,
0.229162,0.229671,0.228645,
0.227713,0.226954,0.227203,
0.225393,0.225116,0.225351,
0.224218,0.224046,0.224351,
0.233260,0.232697,0.232123,
0.223704,0.224016,0.224310,
0.224826,0.225131,0.224317,
0.229133,0.229475,0.229889,
0.227207,0.226285,0.226133,
0.225268,0.225715,0.226571,
0.225341,0.224219,0.224363,
0.231906,0.231777,0.232209,
0.223735,0.223547,0.223831,
0.224797,0.224323,0.225122,
0.229306,0.229606,0.229815,
0.226556,0.226457,0.226662,
0.226390,0.225309,0.225817,
0.224479,0.224380,0.225405,
0.232856,0.232957,0.233132,
0.224224,0.223888,0.225491,
0.225817,0.225364,0.225537,
0.225439,0.226038,0.226733,
0.230326,0.230310,0.229229,
0.225592,0.225675,0.224916,
0.224263,0.224173,0.223609,
0.232244,0.230123,0.232601,
0.224539,0.222880,0.224614,
0.225719,0.225595,0.225504,
0.227876,0.227688,0.228073,
0.228398,0.228806,0.228869,
0.225741,0.225449,0.225839,
0.222874,0.223736,0.224543,
0.232439,0.232129,0.232141,
0.224464,0.224605,0.224463,
0.225790,0.226552,0.224238,
0.226044,0.226244,0.227119,
0.229017,0.229392,0.229611,
0.225027,0.225349,0.225641,
0.224329,0.223726,0.225230,
0.231688,0.232031,0.231708,
0.223404,0.223333,0.223419,
0.224870,0.223478,0.225116,
0.229328,0.230216,0.229265,
0.227714,0.227160,0.225983,
0.226242,0.226030,0.226154,
0.225503,0.224750,0.225859,
0.231144,0.231097,0.230555,
0.223549,0.222939,0.223747,
0.224090,0.223957,0.223769,
0.231724,0.231149,0.230918,
0.225227,0.225707,0.225703,
0.225657,0.226781,0.226268,
0.226500,0.226556,0.227285,
0.229955,0.228844,0.228978,
0.224656,0.225225,0.224513,
0.222485,0.222633,0.223688,
0.231923,0.232406,0.232107,
0.224241,0.223459,0.223210,
0.225064,0.225848,0.225659,
0.229791,0.229004,0.229746,
0.226650,0.226723,0.226696,
0.226364,0.225733,0.225017,
0.223470,0.224207,0.224742,
0.231790,0.231510,0.231704,
0.223078,0.224870,0.224028,
0.224369,0.225422,0.224050,
0.231656,0.230629,0.231770,
0.225603,0.225063,0.225828,
0.225700,0.225781,0.225906,
0.224544,0.225998,0.225645,
0.231481,0.229560,0.228980,
0.225548,0.225942,0.225797,
0.224316,0.223729,0.224732,
0.231692,0.230862,0.231931,
0.224762,0.224821,0.223747,
0.225602,0.226498,0.224672,
0.227834,0.228739,0.226172,
0.229348,0.229926,0.229601,
0.224848,0.225678,0.225468,
0.223011,0.224309,0.223722,
0.231989,0.231705,0.232132,
0.222704,0.224288,0.222911,
0.224617,0.224372,0.224291,
0.230411,0.231014,0.230600,
0.225701,0.225851,0.225650,
0.225589,0.225165,0.226697,
0.225671,0.226012,0.225854,
0.231262,0.229239,0.229647,
0.224911,0.224150,0.223871,
0.223946,0.223063,0.223564,
0.232163,0.232130,0.232023,
0.224653,0.224134,0.224816,
0.226380,0.226710,0.226633,
0.227623,0.227136,0.227900,
0.228921,0.229114,0.228017,
0.225325,0.225039,0.224652,
0.222936,0.223639,0.222828,
0.231601,0.232385,0.232756,
0.224448,0.224924,0.223913,
0.227197,0.225576,0.226138,
0.226375,0.227766,0.228758,
0.227997,0.227426,0.228457,
0.224525,0.224145,0.225967,
0.223586,0.223553,0.224187,
0.233067,0.232190,0.231649,
0.224753,0.223131,0.223345,
0.225240,0.225054,0.224493,
0.229690,0.230394,0.230861,
0.226317,0.226344,0.226687,
0.226031,0.226134,0.224766,
0.225056,0.225409,0.225176,
0.231170,0.231817,0.231426,
0.224946,0.224186,0.224071,
0.225560,0.225266,0.224165,
0.229601,0.228924,0.228262,
0.227885,0.227287,0.227359,
0.224880,0.225317,0.224868,
0.224525,0.223686,0.225096,
0.233149,0.233129,0.232911,
0.224694,0.224677,0.224355,
0.224284,0.224754,0.224368,
0.229545,0.228175,0.229891,
0.226981,0.225389,0.226357,
0.225246,0.225088,0.225855,
0.225731,0.224699,0.226748,
0.231490,0.231271,0.231015,
0.225402,0.224931,0.225963,
0.223358,0.223534,0.224210,
0.231275,0.232122,0.232381,
0.222413,0.222063,0.223355,
0.226520,0.225232,0.224929,
0.227831,0.227925,0.227714,
0.230029,0.228573,0.230039,
0.225245,0.225390,0.225929,
0.222947,0.223458,0.223523,
0.230542,0.231400,0.231131,
0.224877,0.223960,0.224435,
0.225519,0.225611,0.225090,
0.225595,0.225307,0.225261,
0.231469,0.231323,0.231466,
0.224675,0.223934,0.224160,
0.223986,0.222651,0.223580,
0.231252,0.232478,0.232263,
0.223368,0.223580,0.222409,
0.225251,0.224922,0.224587,
0.227459,0.227549,0.228876,
0.228624,0.228381,0.228518,
0.224798,0.225887,0.225245,
0.223755,0.223263,0.224252,
0.233352,0.230920,0.232208,
0.224059,0.223823,0.222962,
0.224429,0.225307,0.224043,
0.229194,0.229412,0.230067,
0.228857,0.228284,0.227684,
0.224667,0.225005,0.225799,
0.223045,0.223861,0.223834,
0.231450,0.231979,0.231533,
0.222450,0.222304,0.224303,
0.224513,0.225295,0.224812,
0.227890,0.229173,0.228799,
0.229610,0.228992,0.230142,
0.225569,0.224472,0.225174,
0.223253,0.222672,0.223649,
0.230377,0.230833,0.231622,
0.225041,0.225717,0.224955,
0.226456,0.226163,0.225675,
0.224271,0.226207,0.226504,
0.232231,0.231934,0.232694,
0.224189,0.223132,0.223732,
0.224716,0.224556,0.224532,
0.227771,0.228367,0.228009,
0.227401,0.227981,0.227591,
0.225765,0.224803,0.226233,
0.224875,0.224017,0.224589,
0.231789,0.232530,0.233675,
0.223225,0.223804,0.222964,
0.225769,0.223321,0.224945,
0.228718,0.229052,0.227943,
0.226971,0.226593,0.227383,
0.225476,0.226083,0.226745,
0.224523,0.224254,0.224631,
0.232778,0.233050,0.232530,
0.224061,0.224259,0.224301,
0.225669,0.225588,0.224342,
0.227607,0.227859,0.228937,
0.227940,0.227953,0.227231,
0.224612,0.225257,0.225195,
0.223984,0.223781,0.223054,
0.232669,0.232543,0.232542,
0.223074,0.223038,0.223122,
0.225893,0.226025,0.226659,
0.226953,0.225251,0.226275,
0.230167,0.229983,0.230479,
0.224096,0.223427,0.223238,
0.224870,0.224828,0.224888,
0.230125,0.230248,0.230854,
0.227355,0.226971,0.226961,
0.225340,0.225243,0.225205,
0.223308,0.223392,0.223801,
0.231160,0.231718,0.232851,
0.223788,0.224616,0.224014,
0.226691,0.226344,0.226010,
0.225281,0.226400,0.226442,
0.231419,0.230477,0.230483,
0.223987,0.223565,0.222955,
0.224699,0.223948,0.223068,
0.230806,0.231699,0.231362,
0.226073,0.225842,0.225959,
0.226885,0.227684,0.226428,
0.224763,0.223968,0.224574,
0.232380,0.231972,0.233313,
0.223412,0.223726,0.223436,
0.224270,0.224819,0.224873,
0.229597,0.228418,0.229468,
0.227296,0.226489,0.227225,
0.226422,0.226072,0.226000,
0.225592,0.225593,0.224610,
0.230233,0.231218,0.230537,
0.223915,0.222982,0.224696,
0.224106,0.223018,0.223115,
0.230880,0.232381,0.231685,
0.225138,0.225096,0.225613,
0.226334,0.226485,0.226297,
0.225557,0.225889,0.226131,
0.230242,0.231167,0.229821,
0.225197,0.225032,0.224681,
0.223347,0.223128,0.222873,
0.232086,0.231789,0.232145,
0.225100,0.224351,0.224474,
0.226926,0.226623,0.225865,
0.227866,0.227078,0.227070,
0.229624,0.227966,0.228338,
0.225210,0.224910,0.225472,
0.222201,0.223017,0.223647,
0.231645,0.231850,0.232212,
0.224243,0.224107,0.224542,
0.225259,0.225041,0.225902,
0.229578,0.228988,0.229249,
0.226749,0.227037,0.226453,
0.225335,0.225465,0.225752,
0.223259,0.222677,0.222390,
0.232434,0.231988,0.232945,
0.223375,0.222874,0.222585,
0.225906,0.226004,0.225603,
0.227162,0.226584,0.228299,
0.227831,0.227892,0.228151,
0.224515,0.224437,0.224632,
0.223147,0.224097,0.224088,
0.231794,0.232637,0.232214,
0.230576,0.228378,0.228862,
0.223556,0.223433,0.223654,
0.222748,0.222762,0.223131,
0.228470,0.229097,0.229295,
0.226697,0.226378,0.226258,
0.227723,0.227620,0.228369,
0.228149,0.228137,0.228758,
0.224029,0.223687,0.223760,
0.225148,0.224544,0.224346,
0.228849,0.228087,0.228664,
0.226867,0.227213,0.227468,
0.228124,0.228043,0.227928,
0.228661,0.228582,0.228405,
0.223411,0.223560,0.223303,
0.224135,0.223804,0.224292,
0.231358,0.230485,0.230524,
0.227403,0.227367,0.226994,
0.228273,0.228769,0.229295,
0.229160,0.229776,0.229916,
0.221725,0.222235,0.222784,
0.224191,0.223749,0.224505,
0.230572,0.230503,0.229964,
0.227871,0.226670,0.226736,
0.226648,0.227255,0.226122,
0.224556,0.225704,0.224729,
0.232139,0.230765,0.230866,
0.222152,0.223090,0.223253,
0.226010,0.224838,0.224792,
0.230156,0.229868,0.229991,
0.227958,0.228103,0.227973,
0.225076,0.225999,0.226250,
0.223851,0.223157,0.224544,
0.232122,0.232295,0.232284,
0.223142,0.223134,0.223513,
0.224302,0.225119,0.226073,
0.229048,0.229572,0.229986,
0.228608,0.227020,0.228195,
0.226465,0.226822,0.226782,
0.223746,0.223647,0.224091,
0.232904,0.231610,0.232513,
0.223588,0.223061,0.222630,
0.225263,0.225739,0.225466,
0.226904,0.227748,0.226964,
0.229684,0.228962,0.228934,
0.225182,0.226456,0.225735,
0.224703,0.224756,0.223279,
0.232579,0.233343,0.231585,
0.222221,0.222558,0.222931,
0.226444,0.225186,0.225402,
0.228271,0.228736,0.228936,
0.229191,0.228202,0.227476,
0.226107,0.225174,0.226095,
0.223370,0.224212,0.224303,
0.232378,0.231006,0.231892,
0.223515,0.223149,0.224267,
0.224126,0.225360,0.224793,
0.230351,0.229281,0.230007,
0.225970,0.226223,0.226754,
0.226375,0.225114,0.226023,
0.225398,0.225468,0.226383,
0.231603,0.231685,0.231067,
0.225906,0.223999,0.226473,
0.224587,0.223927,0.224109,
0.232887,0.232082,0.233134,
0.224054,0.224205,0.223615,
0.226035,0.225594,0.226525,
0.226508,0.226106,0.227388,
0.229216,0.230839,0.229729,
0.224953,0.223959,0.223894,
0.223822,0.224218,0.223582,
0.231462,0.231518,0.232137,
0.226308,0.225817,0.226365,
0.226423,0.225668,0.225335,
0.225718,0.225382,0.226243,
0.232242,0.230861,0.230563,
0.223241,0.222806,0.223330,
0.226065,0.224578,0.224170,
0.229439,0.229237,0.229900,
0.227985,0.226165,0.228559,
0.226717,0.224998,0.226093,
0.224117,0.224150,0.224696,
0.231505,0.231145,0.230657,
0.224330,0.223378,0.224247,
0.224255,0.223921,0.224792,
0.231707,0.232205,0.232322,
0.225002,0.225826,0.223909,
0.226174,0.225732,0.225907,
0.224506,0.225821,0.225780,
0.229703,0.230792,0.230313,
0.223283,0.224632,0.224030,
0.223837,0.224371,0.224359,
0.231757,0.231079,0.232402,
0.224938,0.224960,0.224860,
0.225442,0.225504,0.225930,
0.227168,0.225547,0.224429,
0.228937,0.229707,0.229691,
0.225222,0.223696,0.224964,
0.223347,0.224109,0.224155,
0.232842,0.232426,0.233213,
0.224019,0.223205,0.223971,
0.225958,0.226900,0.224776,
0.227089,0.228155,0.228354,
0.227954,0.227530,0.228193,
0.225433,0.224888,0.225534,
0.225064,0.223495,0.224581,
0.233370,0.232126,0.231552,
0.223432,0.223379,0.224041,
0.224444,0.224982,0.223735,
0.230259,0.229581,0.231161,
0.225384,0.225085,0.224244,
0.226353,0.226610,0.226936,
0.225676,0.226716,0.226613,
0.231820,0.231247,0.231389,
0.223548,0.223909,0.223361,
0.224528,0.224666,0.224725,
0.229710,0.230249,0.230124,
0.226557,0.226913,0.226204,
0.225843,0.226524,0.226874,
0.224966,0.224990,0.225379,
0.231698,0.231074,0.229932,
0.225010,0.224054,0.223107,
0.222147,0.223868,0.223501,
0.231008,0.231044,0.231044,
0.224913,0.224017,0.224519,
0.225446,0.225226,0.224700,
0.230461,0.230219,0.230335,
0.225925,0.226535,0.226793,
0.226436,0.226093,0.225388,
0.224929,0.224644,0.225733,
0.230966,0.230461,0.230289,
0.222514,0.223882,0.223719,
0.224879,0.224905,0.223220,
0.229163,0.230748,0.230381,
0.227544,0.228073,0.227550,
0.225117,0.223829,0.225715,
0.224518,0.223906,0.223576,
0.231479,0.230307,0.231975,
0.222788,0.223317,0.224582,
0.226339,0.226355,0.226111,
0.227493,0.227456,0.228473,
0.229268,0.226964,0.227701,
0.224501,0.225069,0.225881,
0.223394,0.222605,0.223416,
0.232293,0.232334,0.232897,
0.223128,0.223624,0.223277,
0.225515,0.224941,0.225953,
0.228395,0.229100,0.229765,
0.227314,0.226505,0.227333,
0.224908,0.225665,0.225619,
0.223644,0.222682,0.223637,
0.231916,0.232926,0.232638,
0.223861,0.223741,0.223770,
0.226608,0.226935,0.226016,
0.225156,0.226491,0.226811,
0.230454,0.230843,0.230535,
0.223998,0.224209,0.223867,
0.222958,0.223077,0.222203,
0.231233,0.231657,0.231899,
0.224632,0.224566,0.224208,
0.225841,0.225303,0.226206,
0.228628,0.228614,0.229785,
0.226684,0.226660,0.225873,
0.225943,0.226018,0.225795,
0.223929,0.224157,0.224028,
0.231361,0.231122,0.230566,
0.224442,0.224881,0.224466,
0.224410,0.224257,0.224122,
0.233108,0.233259,0.232251,
0.222603,0.223673,0.223454,
0.224052,0.223978,0.224153,
0.230255,0.230926,0.231304,
0.224141,0.223468,0.223380,
0.225781,0.225553,0.224369,
0.229102,0.228967,0.229456,
0.227762,0.227144,0.226986,
0.224851,0.225202,0.225207,
0.225464,0.224692,0.225182,
0.230497,0.230607,0.230161,
0.225245,0.224750,0.224425,
0.223588,0.224705,0.223967,
0.232623,0.232561,0.232138,
0.223975,0.223002,0.223882,
0.224227,0.223163,0.224366,
0.230457,0.231054,0.230842,
0.224752,0.224030,0.224062,
0.225848,0.226015,0.225976,
0.229560,0.228501,0.229455,
0.229174,0.228376,0.227658,
0.225720,0.224893,0.225504,
0.224731,0.224845,0.226058,
0.230741,0.230792,0.230460,
0.224435,0.224281,0.224261,
0.224192,0.223734,0.224107,
0.232713,0.232473,0.233086,
0.223320,0.224004,0.224436,
0.225238,0.225012,0.224725,
0.230843,0.229858,0.230863,
0.224722,0.225387,0.224989,
0.225369,0.225528,0.226431,
0.227856,0.227931,0.227760,
0.228593,0.229519,0.228544,
0.225559,0.224576,0.225722,
0.224112,0.223648,0.223825,
0.231893,0.232007,0.231966,
0.224004,0.223448,0.224051,
0.224157,0.223332,0.223555,
0.232386,0.232163,0.232305,
0.223680,0.225400,0.224000,
0.225189,0.225599,0.224905,
0.228485,0.228298,0.228100,
0.227742,0.227659,0.227380,
0.225339,0.224490,0.224541,
0.224803,0.223562,0.223738,
0.232334,0.232574,0.232856,
0.224219,0.224552,0.224191,
0.225858,0.224354,0.224906,
0.228964,0.229355,0.229333,
0.226009,0.226006,0.225967,
0.225335,0.226034,0.225636,
0.226058,0.226191,0.227302,
0.229782,0.229917,0.229658,
0.225127,0.224798,0.225194,
0.223683,0.222966,0.223295,
0.231424,0.231120,0.232511,
0.223240,0.223048,0.223238,
0.224384,0.223534,0.224493,
0.231812,0.231562,0.231635,
0.226162,0.226110,0.226667,
0.225688,0.225555,0.226470,
0.223195,0.223247,0.224182,
0.231189,0.231238,0.231555,
0.223721,0.222333,0.223438,
0.224493,0.224194,0.226031,
0.230430,0.230060,0.229834,
0.227992,0.226858,0.226864,
0.225901,0.225740,0.226330,
0.223065,0.223827,0.222935,
0.232105,0.232103,0.232505,
0.223117,0.223304,0.222819,
0.226775,0.225831,0.225079,
0.226946,0.227491,0.227397,
0.230496,0.229304,0.229416,
0.223329,0.224800,0.224458,
0.224135,0.223596,0.223800,
0.231715,0.231482,0.232557,
0.223434,0.223213,0.223192,
0.224655,0.224980,0.224103,
0.231480,0.231392,0.232169,
0.224872,0.226476,0.224928,
0.225953,0.225179,0.226389,
0.227534,0.226451,0.226947,
0.227538,0.227422,0.227911,
0.225502,0.224324,0.225465,
0.224761,0.224140,0.224180,
0.231610,0.230869,0.232145,
0.224945,0.223748,0.224901,
0.223610,0.223664,0.223534,
0.230909,0.232415,0.232401,
0.222673,0.222933,0.223029,
0.225261,0.224577,0.225010,
0.230444,0.231168,0.230874,
0.226402,0.226323,0.225530,
0.226075,0.225360,0.225741,
0.226784,0.228094,0.227718,
0.227459,0.226836,0.227968,
0.225367,0.225658,0.225483,
0.225899,0.225296,0.226498,
0.231393,0.231109,0.230621,
0.224967,0.224847,0.225299,
0.222658,0.223603,0.223111,
0.231909,0.232144,0.232229,
0.222313,0.222737,0.223171,
0.225929,0.226153,0.224838,
0.228350,0.228324,0.228962,
0.228947,0.229202,0.229328,
0.225383,0.225093,0.225697,
0.224796,0.223742,0.224980,
0.231378,0.231085,0.231550,
0.224245,0.223465,0.222805,
0.223693,0.223595,0.223005,
0.231444,0.233052,0.232243,
0.224218,0.224190,0.223954,
0.225200,0.224903,0.224904,
0.230290,0.230300,0.229894,
0.225548,0.225081,0.225327,
0.225318,0.224607,0.225330,
0.226849,0.226491,0.226761,
0.228795,0.228744,0.227863,
0.226338,0.225772,0.226494,
0.224122,0.224167,0.224491,
0.231616,0.231354,0.231017,
0.225195,0.223361,0.224009,
0.223398,0.223467,0.223975,
0.231295,0.230537,0.231414,
0.225333,0.224538,0.225666,
0.225119,0.226951,0.225889,
0.226162,0.226859,0.225915,
0.228750,0.229493,0.229059,
0.225177,0.223549,0.224017,
0.223811,0.223786,0.223908,
0.231724,0.231661,0.232128,
0.224414,0.223787,0.224065,
0.226607,0.226430,0.226896,
0.226061,0.225677,0.226030,
0.230232,0.230214,0.230780,
0.224900,0.223823,0.223981,
0.223837,0.223119,0.222723,
0.232756,0.232098,0.232730,
0.223316,0.224405,0.224163,
0.224648,0.224784,0.225378,
0.230834,0.230828,0.231614,
0.224341,0.223755,0.223992,
0.224902,0.224137,0.226253,
0.229068,0.230207,0.229287,
0.225642,0.226159,0.225361,
0.225437,0.226508,0.226353,
0.225986,0.225296,0.225742,
0.230508,0.230290,0.230784,
0.224481,0.224323,0.224310,
0.223186,0.223145,0.223153,
0.231116,0.231131,0.231157,
0.225218,0.225381,0.225219,
0.226007,0.225975,0.226102,
0.225325,0.224267,0.225665,
0.232085,0.230991,0.231538,
0.222684,0.223333,0.223175,
0.225856,0.223657,0.223381,
0.228387,0.228055,0.227867,
0.228041,0.228056,0.227873,
0.225937,0.225840,0.226728,
0.223541,0.224072,0.225840,
0.230847,0.231062,0.231472,
0.224053,0.223713,0.223408,
0.222566,0.224162,0.223217,
0.231221,0.231646,0.231177,
0.224421,0.224081,0.223616,
0.226723,0.226037,0.225683,
0.228593,0.227562,0.227838,
0.228354,0.227858,0.228351,
0.224466,0.225246,0.224657,
0.223142,0.224132,0.223282,
0.232347,0.232327,0.232199,
0.225147,0.224743,0.224942,
0.226340,0.225082,0.226457,
0.223753,0.224078,0.225154,
0.232213,0.231689,0.231572,
0.224383,0.224434,0.225218,
0.224588,0.224759,0.223927,
0.229627,0.230508,0.229990,
0.228129,0.227691,0.227259,
0.225988,0.225889,0.225652,
0.223547,0.223368,0.222855,
0.232550,0.231001,0.232615,
0.222747,0.223759,0.223743,
