Irms1,Irms2,Irms3,
0.232224,0.232707,0.232532,
0.231634,0.232317,0.230868,
0.230443,0.231120,0.231163,
0.232920,0.232211,0.231519,
0.230956,0.231101,0.231200,
0.234572,0.234877,0.233737,
0.231602,0.231147,0.231138,
0.230733,0.231351,0.232528,
0.231402,0.231804,0.231271,
0.231439,0.230737,0.231344,
0.231129,0.231464,0.231522,
0.226135,0.225276,0.225451,
0.232760,0.233212,0.232953,
0.232534,0.232643,0.232531,
0.230587,0.230224,0.231075,
0.232080,0.231107,0.231191,
0.231256,0.231150,0.232249,
0.230834,0.230207,0.232466,
0.227965,0.227089,0.226269,
0.232765,0.233403,0.232305,
0.231838,0.231361,0.231485,
0.233428,0.233112,0.232907,
0.231424,0.231896,0.231307,
0.229687,0.231203,0.231747,
0.227445,0.227160,0.227133,
0.230473,0.232047,0.232986,
0.232129,0.231708,0.232090,
0.230776,0.230348,0.231101,
0.231860,0.233039,0.232964,
0.231450,0.231267,0.231482,
0.230018,0.231460,0.231482,
0.229814,0.230009,0.229752,
0.231776,0.232341,0.231065,
0.232589,0.231061,0.231336,
0.230270,0.231027,0.230904,
0.231340,0.231021,0.230924,
0.234806,0.234896,0.235250,
0.231533,0.231190,0.231442,
0.231437,0.231644,0.231242,
0.230743,0.231867,0.231703,
0.233832,0.233098,0.231908,
0.230932,0.231940,0.231864,
0.236678,0.236419,0.237583,
0.232178,0.232323,0.231313,
0.230439,0.230267,0.230336,
0.230583,0.231259,0.232316,
0.230576,0.230483,0.230403,
0.231217,0.231013,0.230937,
0.233699,0.233254,0.233277,
0.231870,0.232109,0.232602,
0.231398,0.230330,0.231097,
0.230755,0.229692,0.230693,
0.233028,0.232228,0.231017,
0.231021,0.231056,0.231242,
0.227991,0.228959,0.228352,
0.233213,0.232441,0.232252,
0.231368,0.229765,0.229783,
0.230660,0.229786,0.229840,
0.230560,0.231473,0.232227,
0.233408,0.231279,0.231899,
0.230357,0.231190,0.231146,
0.226047,0.225916,0.225825,
0.230163,0.230649,0.230921,
0.230101,0.230272,0.232494,
0.231427,0.231574,0.231948,
0.230917,0.231059,0.232538,
0.231264,0.231020,0.231098,
0.226199,0.227603,0.227893,
0.232050,0.232153,0.232065,
0.231743,0.231751,0.231415,
0.230352,0.229976,0.231056,
0.231259,0.231904,0.232482,
0.231944,0.231598,0.232114,
0.237115,0.237699,0.238313,
0.231379,0.230951,0.231177,
0.231830,0.231950,0.232185,
0.230857,0.231639,0.230902,
0.231336,0.231655,0.232902,
0.231461,0.231233,0.232636,
0.234294,0.233654,0.234378,
0.231480,0.232586,0.232343,
0.231544,0.231521,0.233129,
0.232289,0.232245,0.231748,
0.232210,0.232539,0.232066,
0.232533,0.233147,0.232085,
0.238399,0.237053,0.237436,
0.231689,0.231175,0.231817,
0.229812,0.230550,0.230296,
0.231686,0.232649,0.233573,
0.230171,0.230929,0.231912,
0.231091,0.231977,0.232156,
0.227449,0.227280,0.226152,
0.230787,0.230861,0.230478,
0.230843,0.231694,0.231101,
0.231279,0.229760,0.230484,
0.231615,0.230346,0.230814,
0.231446,0.230852,0.230881,
0.227565,0.227103,0.226410,
0.232455,0.232221,0.232975,
0.231262,0.230050,0.229133,
0.231657,0.231645,0.232016,
0.231078,0.231804,0.231309,
0.231380,0.232083,0.233049,
0.230302,0.230718,0.231314,
0.227229,0.227245,0.227065,
0.231496,0.230689,0.230742,
0.231475,0.231372,0.230568,
0.231159,0.230982,0.231365,
0.229462,0.228828,0.230096,
0.231577,0.231462,0.233224,
0.224834,0.224932,0.225217,
0.231575,0.233117,0.233896,
0.233056,0.231217,0.230915,
0.230971,0.230938,0.230992,
0.231136,0.231617,0.233382,
0.230727,0.231424,0.232594,
0.229769,0.229531,0.230320,
0.231540,0.232092,0.232417,
0.229978,0.230248,0.233042,
0.229852,0.229690,0.230093,
